1,Nº 01,PLOMO,Nº 01,VIDA DE LOS SANTOS DE BUTLER II ABRIL - MAYO - JUNIO,ALBAN BUTLER,3241,IMPRESO EN MEXICO,701,BUENO
127,Nº 01,PLOMO,Nº 03,NUEVA ACTA 2000 TOMO 4 (EDUCACIÓN Y COMUNICACIÓN),ENCICLOPEDIA SISTEMATICA EN ONCE TOMOS,4086,"EDICIONES: RIALP, S.A. MADRID ",580,
128,Nº 01,PLOMO,Nº 03,"NUEVA ACTA 2000 TOMO 5 (EL HOMBRE, LA SALUD Y VIDA SOCIAL)",ENCICLOPEDIA SISTEMATICA EN ONCE TOMOS,4087,"EDICIONES: RIALP, S.A. MADRID ",619,
129,Nº 01,PLOMO,Nº 03,NUEVA ACTA 2000 TOMO 6 (GEOGRAFÍA Y PAÍSES),ENCICLOPEDIA SISTEMATICA EN ONCE TOMOS,4088,"EDICIONES: RIALP, S.A. MADRID ",731,
130,Nº 01,PLOMO,Nº 03,NUEVA ACTA 2000 TOMO 7 (HISTORIA),ENCICLOPEDIA SISTEMATICA EN ONCE TOMOS,4089,"EDICIONES: RIALP, S.A. MADRID ",649,
131,Nº 01,PLOMO,Nº 03,NUEVA ACTA 2000 TOMO 8 (CIENCIAS MATEMÁTICAS Y FÍSICO - QUIMICOS),ENCICLOPEDIA SISTEMATICA EN ONCE TOMOS,4090,"EDICIONES: RIALP, S.A. MADRID ",812,
132,Nº 01,PLOMO,Nº 03,NUEVA ACTA 2000 TOMO 9 (CIENCIAS DE LA NATURALEZA),ENCICLOPEDIA SISTEMATICA EN ONCE TOMOS,4091,"EDICIONES: RIALP, S.A. MADRID ",680,
133,Nº 01,PLOMO,Nº 03,NUEVA ACTA 2000 TOMO 10 (TECNOLOGÍA),ENCICLOPEDIA SISTEMATICA EN ONCE TOMOS,4092,"EDICIONES: RIALP, S.A. MADRID ",792,
134,Nº 01,PLOMO,Nº 03,NUEVA ACTA 2000 TOMO 11 (BIOGRAFÍAS),ENCICLOPEDIA SISTEMATICA EN ONCE TOMOS,4093,"EDICIONES: RIALP, S.A. MADRID ",931,
135,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 1 (A PRIORI ANTIGUO TESTAMENTO),BRITANNICA ,6416,EDITORIAL: SANTIAGO LTDA. CHILE,137,
136,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 2 (ANTIHISTAMINICO BARRAULT),BRITANNICA ,6417,EDITORIAL: SANTIAGO LTDA. CHILE,279,
137,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 3 (BARREMINAS BRUNEL),BRITANNICA ,6418,EDITORIAL: SANTIAGO LTDA. CHILE,421,
138,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 4 (BRUNELLESCHI CHAMBERLAIN´S MEN),BRITANNICA ,6419,EDITORIAL: SANTIAGO LTDA. CHILE,563,
139,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 5 (CHAMBERLEN CORO),BRITANNICA ,6420,EDITORIAL: SANTIAGO LTDA. CHILE,705,
140,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 6 (CORONA DRUMMOND),BRITANNICA ,6421,EDITORIAL: SANTIAGO LTDA. CHILE,847,
141,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 7 (DRUPA FALL),BRITANNICA ,6422,EDITORIAL: SANTIAGO LTDA. CHILE,989,
142,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 8 (FALLA GIGANTISMO),BRITANNICA ,6423,EDITORIAL: SANTIAGO LTDA. CHILE,1131,
143,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 9 (GIJÓN HIDROSTÁTICA),BRITANNICA ,6424,EDITORIAL: SANTIAGO LTDA. CHILE,1274,
144,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 10 (HIDROTERAPIA JESUITA),BRITANNICA ,6425,EDITORIAL: SANTIAGO LTDA. CHILE,1415,
145,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 11 (JESÚS LEXINGTÓN Y CONCORD),BRITANNICA ,6426,EDITORIAL: SANTIAGO LTDA. CHILE,1557,
146,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 12 (LEY MATOGROSSO),BRITANNICA ,6427,EDITORIAL: SANTIAGO LTDA. CHILE,1699,
147,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 13 (MATRIARCADO - MUSCULO),BRITANNICA ,6428,EDITORIAL: SANTIAGO LTDA. CHILE,1841,
148,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 14 (MUSEO ÓXIDO),BRITANNICA ,6429,EDITORIAL: SANTIAGO LTDA. CHILE,1983,
149,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 15 (OXÍGENO PORT SAID),BRITANNICA ,6430,EDITORIAL: SANTIAGO LTDA. CHILE,2125,
150,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 16 (PORTAAVIONES ROCÍO),BRITANNICA ,6431,EDITORIAL: SANTIAGO LTDA. CHILE,2267,
151,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 17 (ROCK SIBERIA),BRITANNICA ,6432,EDITORIAL: SANTIAGO LTDA. CHILE,2409,
152,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 18 (SIBERIANO TEMPLARIO),BRITANNICA ,6433,EDITORIAL: SANTIAGO LTDA. CHILE,2551,
153,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 19 (TEMPLE VASARI),BRITANNICA ,6434,EDITORIAL: SANTIAGO LTDA. CHILE,2693,
154,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA UNIVERSAL ILUSTRADA 20 (VASCO ZYDECO),BRITANNICA ,,EDITORIAL: SANTIAGO LTDA. CHILE,2834,
155,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA TEMÁTICA ILUSTRADA 6 (VERTEBRADOS),GRIJALBO,NO TIENE,EDITORIAL: LA REPÚBLICA,96,
156,Nº 01,PLOMO,Nº 03,ENCICLOPEDIA TEMÁTICA ILUSTRADA 7 (INVERTEBRADOS),GRIJALBO,NO TIENE,EDITORIAL: LA REPÚBLICA,96,
157,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA AUTODIDACTICA QUILLET - TOMO I,ARÍSTIDES QUILLET ,8073,EDITORIAL: ARÍSTIDES QUILLET S.A. MEXICO,562,
158,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA AUTODIDACTICA QUILLET - TOMO II,ARÍSTIDES QUILLET ,8074,EDITORIAL: ARÍSTIDES QUILLET S.A. MEXICO,505,
159,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA AUTODIDACTICA QUILLET - TOMO III,ARÍSTIDES QUILLET ,8075,EDITORIAL: ARÍSTIDES QUILLET S.A. MEXICO,483,
160,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA AUTODIDACTICA QUILLET - TOMO IV,ARÍSTIDES QUILLET ,8076,EDITORIAL: ARÍSTIDES QUILLET S.A. MEXICO,512,
161,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 1 - LA SALUD Y LA MENTE I,EL COMERCIO ,5455,EDITORIAL: EL COMERCIO ,179,
162,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 2 - LA SALUD Y LA MENTE II,EL COMERCIO ,5456,EDITORIAL: EL COMERCIO ,358,
163,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 3 - ENFERMEDADES Y TRATAMIENTOS I,EL COMERCIO ,5457,EDITORIAL: EL COMERCIO ,187,
164,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 4 - ENFERMEDADES Y TRATAMIENTOS II,EL COMERCIO ,5458,EDITORIAL: EL COMERCIO ,358,
165,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 5 - ENFERMEDADES Y TRATAMIENTOS III,EL COMERCIO ,5459,EDITORIAL: EL COMERCIO ,203,
166,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 6 - ENFERMEDADES Y TRATAMIENTOS IV,EL COMERCIO ,5460,EDITORIAL: EL COMERCIO ,362,
167,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 7 - TODO SOBRE SEXUALIDAD I,EL COMERCIO ,5461,EDITORIAL: EL COMERCIO ,181,
168,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 8 - TODO SOBRE SEXUALIDAD II,EL COMERCIO ,5462,EDITORIAL: EL COMERCIO ,358,
169,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 9 - ETAPAS DE LA VIDAD I,EL COMERCIO ,5463,EDITORIAL: EL COMERCIO ,167,
170,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 10 - ETAPAS DE LA VIDA II,EL COMERCIO ,5464,EDITORIAL: EL COMERCIO ,358,
171,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 11 - EL CUERPO HUMANO I,EL COMERCIO ,5465,EDITORIAL: EL COMERCIO ,179,
172,Nº 01,PLOMO,Nº 04,GRAN COLECCIÓN DE LA SALUD 12 - EL CUERPO HUMANO II,EL COMERCIO ,5466,EDITORIAL: EL COMERCIO ,360,
173,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE CIENCIAS NATURALES - VOLUMEN I,HERBERT S. ZIM.,2434,EDITORIAL: BRUGUERA S.A. MEXICO,368,
174,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE CIENCIAS NATURALES - VOLUMEN II,HERBERT S. ZIM.,2435,EDITORIAL: BRUGUERA S.A. MEXICO,752,
175,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE CIENCIAS NATURALES - VOLUMEN III,HERBERT S. ZIM.,2436,EDITORIAL: BRUGUERA S.A. MEXICO,1136,
176,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE CIENCIAS NATURALES - VOLUMEN IV,HERBERT S. ZIM.,2437,EDITORIAL: BRUGUERA S.A. MEXICO,1536,
177,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA CONCISA SOPENA - 1 ,RAMÓN SOPENA,4061,"EDITORIAL: RAMÓN SOPENA, S.A. BARCELONA",600,
178,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA CONCISA SOPENA - 2 ,RAMÓN SOPENA,4062,"EDITORIAL: RAMÓN SOPENA, S.A. BARCELONA",1160,
179,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA CONCISA SOPENA - 3,RAMÓN SOPENA,4063,"EDITORIAL: RAMÓN SOPENA, S.A. BARCELONA",1720,
180,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA CONCISA SOPENA - 4,RAMÓN SOPENA,4064,"EDITORIAL: RAMÓN SOPENA, S.A. BARCELONA",2280,
181,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: BIOLOGÍA 1,J.BARNAT,8463,EDITADO POR: EDICIONES NANTA S.A.,147,
182,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: ECOLOGÍA 2,J.BARNAT,8464,EDITADO POR: EDICIONES NANTA S.A.,285,
183,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: BOTÁNICA 3,J.BARNAT,8465,EDITADO POR: EDICIONES NANTA S.A.,150,
184,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: BOTÁNICA 4,J.BARNAT,8466,EDITADO POR: EDICIONES NANTA S.A.,289,
185,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: GEOLOGÍA 6,J.BARNAT,8467,EDITADO POR: EDICIONES NANTA S.A.,285,
186,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: ZOOLOGÍA 8,J.BARNAT,8468,EDITADO POR: EDICIONES NANTA S.A.,127,
187,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: ZOOLOGÍA 9,J.BARNAT,8469,EDITADO POR: EDICIONES NANTA S.A.,144,
188,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: ZOOLOGÍA 10,J.BARNAT,8470,EDITADO POR: EDICIONES NANTA S.A.,143,
189,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: EL HOMBRE 11,J.BARNAT,8471,EDITADO POR: EDICIONES NANTA S.A.,144,
190,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LAS CIENCIAS NATURALES: EL HOMBRE 12,J.BARNAT,8472,EDITADO POR: EDICIONES NANTA S.A.,151,
191,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: MAMÍFEROS I,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
192,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: MAMÍFEROS II,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
193,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: MAMÍFEROS III,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
194,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: MAMÍFEROS IV,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
195,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: MAMÍFEROS V,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
196,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: REPTILES 6,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
197,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: ANFIBIOS 7,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
198,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: INVERTEBRADOS 8,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
199,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: AVES I,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
200,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: AVES II,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
201,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: AVES III,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
202,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: AVES IV,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
203,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: PECES I,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
204,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: PECES II,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
205,Nº 01,PLOMO,Nº 04,ENCICLOPEDIA DE LOS ANIMALES: PECES III,NATIONAL GEOGRAPHIC,NO TIENE,EDITORIAL: PUNTO Y COMA,95,
206,Nº 01,PLOMO,Nº 05,MIRO ESCULTOR,JACQUES DUPIN ,3911,EDICIONES: POLÍGRAFA S.A. ESPAÑA,188,
207,Nº 01,PLOMO,Nº 05,VIAJE ARTÍSTICO POR ESPAÑA,R. SANTOS TORROELLA,3910,EDICIONES: POLÍGRAFA S.A. BARCELONA ,155,
208,Nº 01,PLOMO,Nº 05,HISTORIA DEL ARTE HISPÁNICO I LA ANTIGÜEDAD 1,"F. JORDÁ, J. Mª BLÁZQUEZ",2775,EDITORIAL: ALHAMBRA,358,
209,Nº 01,PLOMO,Nº 05,HISTORIA DEL ARTE HISPÁNICO I LA ANTIGÜEDAD 2,A. BLANCO FREIJEIRO,2776,EDITORIAL: ALHAMBRA,222,
210,Nº 01,PLOMO,Nº 05,HISTORIA DEL ARTE HISPÁNICO II. LA EDAD MEDIA ,JOAQUÍN YARZA,2777,EDITORIAL: ALHAMBRA,293,
211,Nº 01,PLOMO,Nº 05,HISTORIA DEL ARTE HISPÁNICO III. EL RENACIMIENTO,"S. SEBASTIÁN, C. GARCIA GAINZA, R. BUENDÍA",2778,EDITORIAL: ALHAMBRA,344,
212,,PLOMO ,Nº 05,HISTORIA DEL ARTES HISPÁNICO IV. EL BARROCO Y EL ROCOCÓ,"E. VALDIVIESO, R OTERO, J URREA",2779,EDITORIAL: ALHAMBRA S.A.,374,
213,,PLOMO,Nº 05,HISTORIA DEL ARTE HISPÁNICO V. DEL NEOCLASICISMO AL MODERNISMO,"P. NAVASCUÉS, C. PÉREZ, A. Mª ARIAS DEL COSSÍO",2780,EDITORIAL; ALHAMBRE S.A.,338,
214,,PLOMO,Nº 05,HISTORIA DEL ARTE HISPÁNICO VI. EL SIGLO XX,"C.SAMBRICIO, F. PORTELA, F. TORRALBA",2781,EDITORIAL: ALHAMBRE S.A.,328,
215,,PLOMO,Nº 05,RETABLO DE LA PINTURA MODERNA ,JUAN DE LA ENCINA,2791,"EDITORIAL: ESPASA - CALPE,S.A. ",242,
216,,PLOMO ,Nº 05,CIEN OBRAS MAESTRAS DE LA PINTURA ,M. OLIVAR - ALIANZA,6834,EDITORIAL S.A.,189,
217,,PLOMO,Nº 05,DEL HUESO TALLADO AL ARTE ABSTRACTO,SEBASTIAN SALAZAR BONDY,NO TIENE,EDICIONES PERUANAS SIMIENTE LIMA,46,
218,,PLOMO,Nº 05,PINTURA DECORATIVA EN MADERA,W. BECKMAN,NO TIENE,EDITORIAL: KAPELUSZ S.A.,34,
219,,,Nº 05,APRECIACIÓN ARTÍSTICA - UN NUEVO ENFOQUE,DORA FELICES ALCANTARA,3994,TALLERES DE GRÁFICA HISPANÍA S.A.,143,
220,,,Nº 05,APRECIACIÓN ARTÍSTICA  ,DORA FELICES ALCANTARA,3995,TALLERES DE GRÁFICA HISPANÍA S.A.,143,
221,,,Nº 05,ENCICLOPEDIA DEL MODERNISMO,B. CHAMPIGNEULLE,3926,EDICIONES POLÍGRAFA S.A.,288,
222,,,Nº 05,ENCICLOPEDIA DEL IMPRESIONISMO,MAURICE SERULLAZ,3924,EDICIONES POLÍGRAFA S.A.,285,
223,,,Nº 05,ENCICLOPEDIA DEL SURREALISMO,RENÉ PASSERON,3925,EDICIONES POLÍGRAFA S.A.,296,
224,,,Nº 05,TESOROS DEL ARTE COLONIAL PERUANO,SAN FRANCISCO DE LIMA,NO TIENE,EDITORIAL IMPRENTA DESA,95,
225,,,Nº 05,DALÍ… DALÍ… DALÍ…,ATLANTIS,3916,"EDITORIAL: BLUME,S.A.",98,
226,,,Nº 05,SALVADOR DALÍ,CONROY MADDOX,3912,EDITORIAL: NO TIENE,95,
227,,,Nº 05,DEL OCASO AL AMANECER: UNA BREVE HISTORIA - ARTE DE LOS SIGLOS XIV AL XVII,"LILIANA CHECA, SERGIO DEXTRE, LUIS VILLACORTA",NO TIENE,IMPRESO POR UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS (UPC),183,
228,,,,GIUSEPPE ARCIMBOLDO,WERNER KRIEGESKORTE,3915,EDITORIAL: BENEDIKT TASCHEN,79,
229,,,,PABLO PICASSO ,INGO F. WALTHER,3914,EDITORIAL: BENEDIKT TASCHEN,96,
230,,,,VINCENT VAN GOGH,INGO F. WALTHER,3913,EDITORIAL: BENEDIKT TASCHEN,95,
231,,,,TEODORO NUÑEZ URETA - PINTURA MURAL,LUIS ENRIQUE TORD,4924,IMPRENTA AUSONIA S.A.,,
232,,,,TEODORO NUÑEZ URETA - PINTURA MURAL,LUIS ENRIQUE TORD,4925,IMPRENTA AUSONIA S.A.,151,
233,,,,MUSEO DEL LOUVRE I (PARIS),PUNTO Y COMA S.A.C.,NO TIENE,EDITORA: EL COMERCIO S.A.,153,
234,,,,MUSEO DEL LOUVRE II (PARIS),PUNTO Y COMA S.A.C.,NO TIENE,EDITORA: EL COMERCIO S.A.,160,
235,,,,MUSEO DEL PRADO I (MADRID),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,153,
236,,,,MUSEO DEL PRADO II (MADRID),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
237,,,,NATIONAL GALLERY (LONDRES),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
238,,,,AMSTERDAM - MUSEO VAN GOGH,PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
239,,,,ALBI. PARIS - MUSEO TOULOUSE - LAUTREC - MUSEO GUSTAVE MOREAU,PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
240,,,,MUSEOS D´ORSAY - (PARIS),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,159,
241,,,,RIJKSMUSEUM - (AMSTERDAN),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
242,,,,NATIONAL GALLERY OF ART (WASHINGTON),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
243,,,,MUSEOS DEL MUNDO - MUSEO DEL ERMITAGE - (SAN PETERSBURGO,PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
244,,,,MUSEO DEL MUNDO - ALTE PINAKOTHEK (MUNICH),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
245,,,,MUSEOS DEL MUNDO - GALERIAS DE LA ACADEMÍA (VENECIA),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
246,,,,MUSEOS DEL MUNDO KUNSTHISTORISCHES - (VIENA),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
247,,,,MUSEOS DEL MUNDO - MUSEOS REALES DE BELLAS ARTES (BRUSELAS) ,PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
248,,,,MUSEOS DEL MUNDO - TATE GALLERIES - (LONDRES) ,PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
249,,,,MUSEOS DEL MUNDO - GALERÍA DE LOS UFQIZZI - (FLORENCIA),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
250,,,,MUSEOS DEL MUNDO - MUSEO PUSHKIN (MOSCÚ),PUNTO Y COMA S.A.C.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
251,,,,MUSEOS DEL VATÍCANO (CIUDAD DEL VATÍCANO),PLANETA DE AGOSTINI S.A.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
252,,,,METROPOLITAN MUSEUM OF ART (NUEVA YORK),PLANETA DE AGOSTINI S.A.,NO TIENE,EDITORIAL: EL COMERCIO ,160,
253,,,,LOS GRANDES ESCULTORES - PERVSNER,ANTONIO PERVSNER,5133,EDITORIAL: FABBRI S.P.A.,111,